#disease-db	disease-identifier	disease-name	negation	HPO-ID	reference	evidence-code	onset	frequencyHPO	modifier	sub-ontology	alt-names	curators	frequencyRaw	sex
ORPHA	60039	Pudendal neuralgia	NOT	HP:0003474	ORPHA:60039	TAS		HP:0040285		P		orphadata	-	-
ORPHA	60039	Pudendal neuralgia	NOT	HP:0007379	ORPHA:60039	TAS		HP:0040285		P		orphadata	-	-
ORPHA	60039	Pudendal neuralgia	NOT	HP:0010787	ORPHA:60039	TAS		HP:0040285		P		orphadata	-	-
ORPHA	60039	Pudendal neuralgia	NOT	HP:0030439	ORPHA:60039	TAS		HP:0040285		P		orphadata	-	-
ORPHA	60039	Pudendal neuralgia	NOT	HP:0100785	ORPHA:60039	TAS		HP:0040285		P		orphadata	-	-
ORPHA	60039	Pudendal neuralgia	NOT	HP:0410019	ORPHA:60039	TAS		HP:0040285		P		orphadata	-	-
ORPHA	602	GNE myopathy	NOT	HP:0003731	ORPHA:602	TAS		HP:0040285		P		orphadata	-	-
ORPHA	603	Distal myopathy, Welander type	NOT	HP:0001638	ORPHA:603	TAS		HP:0040285		P		orphadata	-	-
ORPHA	609	Tibial muscular dystrophy	NOT	HP:0001638	ORPHA:609	TAS		HP:0040285		P		orphadata	-	-
ORPHA	609	Tibial muscular dystrophy	NOT	HP:0002878	ORPHA:609	TAS		HP:0040285		P		orphadata	-	-
ORPHA	609	Tibial muscular dystrophy	NOT	HP:0009077	ORPHA:609	TAS		HP:0040285		P		orphadata	-	-
ORPHA	63273	Distal myopathy with posterior leg and anterior hand involvement	NOT	HP:0002015	ORPHA:63273	TAS		HP:0040285		P		orphadata	-	-
ORPHA	63273	Distal myopathy with posterior leg and anterior hand involvement	NOT	HP:0002747	ORPHA:63273	TAS		HP:0040285		P		orphadata	-	-
ORPHA	63273	Distal myopathy with posterior leg and anterior hand involvement	NOT	HP:0003474	ORPHA:63273	TAS		HP:0040285		P		orphadata	-	-
ORPHA	639	Polyneuropathy associated with IgM monoclonal gammapathy with anti-MAG	NOT	HP:0006865	ORPHA:639	TAS		HP:0040285		P		orphadata	-	-
ORPHA	644	NARP syndrome	NOT	HP:0008316	ORPHA:644	TAS		HP:0040285		P		orphadata	-	-
ORPHA	64745	Pruritic urticarial papules and plaques of pregnancy	NOT	HP:0002715	ORPHA:64745	TAS		HP:0040285		P		orphadata	-	-
ORPHA	663	Mitochondrial DNA-related progressive external ophthalmoplegia	NOT	HP:0000651	ORPHA:663	TAS		HP:0040285		P		orphadata	-	-
ORPHA	66529	Tako-Tsubo cardiomyopathy	NOT	HP:0001677	ORPHA:66529	TAS		HP:0040285		P		orphadata	-	-
ORPHA	66529	Tako-Tsubo cardiomyopathy	NOT	HP:0005145	ORPHA:66529	TAS		HP:0040285		P		orphadata	-	-
ORPHA	66529	Tako-Tsubo cardiomyopathy	NOT	HP:0006704	ORPHA:66529	TAS		HP:0040285		P		orphadata	-	-
ORPHA	66624	PANDAS	NOT	HP:0100754	ORPHA:66624	TAS		HP:0040285		P		orphadata	-	-
ORPHA	681	Hypokalemic periodic paralysis	NOT	HP:0002486	ORPHA:681	TAS		HP:0040285		P		orphadata	-	-
ORPHA	681	Hypokalemic periodic paralysis	NOT	HP:0006670	ORPHA:681	TAS		HP:0040285		P		orphadata	-	-
ORPHA	69665	Intrahepatic cholestasis of pregnancy	NOT	HP:0000988	ORPHA:69665	TAS		HP:0040285		P		orphadata	-	-
ORPHA	69665	Intrahepatic cholestasis of pregnancy	NOT	HP:0002960	ORPHA:69665	TAS		HP:0040285		P		orphadata	-	-
ORPHA	70593	Immunodeficiency due to selective anti-polysaccharide antibody deficiency	NOT	HP:0410240	ORPHA:70593	TAS		HP:0040285		P		orphadata	-	-
ORPHA	70593	Immunodeficiency due to selective anti-polysaccharide antibody deficiency	NOT	HP:0410242	ORPHA:70593	TAS		HP:0040285		P		orphadata	-	-
ORPHA	70593	Immunodeficiency due to selective anti-polysaccharide antibody deficiency	NOT	HP:0410243	ORPHA:70593	TAS		HP:0040285		P		orphadata	-	-
ORPHA	70593	Immunodeficiency due to selective anti-polysaccharide antibody deficiency	NOT	HP:0410295	ORPHA:70593	TAS		HP:0040285		P		orphadata	-	-
ORPHA	71	Chylomicron retention disease	NOT	HP:0002155	ORPHA:71	TAS		HP:0040285		P		orphadata	-	-
ORPHA	75382	Oguchi disease	NOT	HP:0001123	ORPHA:75382	TAS		HP:0040285		P		orphadata	-	-
ORPHA	75382	Oguchi disease	NOT	HP:0007641	ORPHA:75382	TAS		HP:0040285		P		orphadata	-	-
ORPHA	785	Estrogen resistance syndrome	NOT	HP:0000834	ORPHA:785	TAS		HP:0040285		P		orphadata	-	-
ORPHA	785	Estrogen resistance syndrome	NOT	HP:0030087	ORPHA:785	TAS		HP:0040285		P		orphadata	-	-
ORPHA	785	Estrogen resistance syndrome	NOT	HP:0100133	ORPHA:785	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79102	Thyrotoxic periodic paralysis	NOT	HP:0002486	ORPHA:79102	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79102	Thyrotoxic periodic paralysis	NOT	HP:0003134	ORPHA:79102	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79102	Thyrotoxic periodic paralysis	NOT	HP:0006670	ORPHA:79102	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79134	DEND syndrome	NOT	HP:0030057	ORPHA:79134	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79135	Episodic ataxia type 3	NOT	HP:0002076	ORPHA:79135	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79135	Episodic ataxia type 3	NOT	HP:0002315	ORPHA:79135	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79140	Cutaneous neuroendocrine carcinoma	NOT	HP:0012531	ORPHA:79140	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79147	Familial reactive perforating collagenosis	NOT	HP:0000164	ORPHA:79147	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79147	Familial reactive perforating collagenosis	NOT	HP:0000819	ORPHA:79147	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79147	Familial reactive perforating collagenosis	NOT	HP:0001005	ORPHA:79147	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79147	Familial reactive perforating collagenosis	NOT	HP:0001231	ORPHA:79147	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79147	Familial reactive perforating collagenosis	NOT	HP:0012622	ORPHA:79147	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79151	Acrokeratosis verruciformis of Hopf	NOT	HP:0001036	ORPHA:79151	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79151	Acrokeratosis verruciformis of Hopf	NOT	HP:0100792	ORPHA:79151	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79155	Hydroxykynureninuria	NOT	HP:0002448	ORPHA:79155	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79233	Hypoxanthine guanine phosphoribosyltransferase partial deficiency	NOT	HP:0000742	ORPHA:79233	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79255	GM1 gangliosidosis type 1	NOT	HP:0001332	ORPHA:79255	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79255	GM1 gangliosidosis type 1	NOT	HP:0002071	ORPHA:79255	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79273	Hereditary coproporphyria	NOT	HP:0001903	ORPHA:79273	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79273	Hereditary coproporphyria	NOT	HP:0001945	ORPHA:79273	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79276	Acute intermittent porphyria	NOT	HP:0011121	ORPHA:79276	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79284	Methylmalonic acidemia with homocystinuria type cblF	NOT	HP:0003658	ORPHA:79284	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79345	Brachytelephalangic chondrodysplasia punctata	NOT	HP:0010880	ORPHA:79345	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79400	Localized epidermolysis bullosa simplex	NOT	HP:0009123	ORPHA:79400	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79401	PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement	NOT	HP:0000478	ORPHA:79401	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79401	PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement	NOT	HP:0001627	ORPHA:79401	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79401	PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement	NOT	HP:0002012	ORPHA:79401	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0000079	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0000478	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0000982	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0001510	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0001903	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0001965	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0002671	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0002860	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0004057	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0010562	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0012056	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0012252	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79405	Junctional epidermolysis bullosa inversa	NOT	HP:0031464	ORPHA:79405	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0000079	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0000478	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0000982	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0001056	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0001075	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0001510	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0001903	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0001965	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0002671	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0002860	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0004057	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0004386	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0010562	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0012056	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0012252	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79406	Late-onset junctional epidermolysis bullosa	NOT	HP:0031464	ORPHA:79406	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79408	Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form	NOT	HP:0000982	ORPHA:79408	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79408	Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form	NOT	HP:0002671	ORPHA:79408	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79408	Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form	NOT	HP:0006297	ORPHA:79408	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79408	Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form	NOT	HP:0012252	ORPHA:79408	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79409	Dystrophic epidermolysis bullosa inversa	NOT	HP:0000478	ORPHA:79409	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79409	Dystrophic epidermolysis bullosa inversa	NOT	HP:0000982	ORPHA:79409	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79409	Dystrophic epidermolysis bullosa inversa	NOT	HP:0001965	ORPHA:79409	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79409	Dystrophic epidermolysis bullosa inversa	NOT	HP:0002671	ORPHA:79409	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79409	Dystrophic epidermolysis bullosa inversa	NOT	HP:0002860	ORPHA:79409	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79409	Dystrophic epidermolysis bullosa inversa	NOT	HP:0006297	ORPHA:79409	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79409	Dystrophic epidermolysis bullosa inversa	NOT	HP:0012056	ORPHA:79409	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79409	Dystrophic epidermolysis bullosa inversa	NOT	HP:0012252	ORPHA:79409	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0000079	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0000982	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0001510	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0001903	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0001965	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0002671	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0002860	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0004386	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0006297	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0012056	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0012252	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79410	Localized dystrophic epidermolysis bullosa, pretibial form	NOT	HP:0031464	ORPHA:79410	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0000079	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0000478	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0000982	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0001510	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0001903	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0001965	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0002671	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0002860	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0004057	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0004386	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0006297	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0012056	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0012252	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79411	Self-improving dystrophic epidermolysis bullosa	NOT	HP:0031464	ORPHA:79411	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79443	Pseudohypoparathyroidism type 1A	NOT	HP:0030057	ORPHA:79443	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79444	Pseudohypoparathyroidism type 1C	NOT	HP:0030057	ORPHA:79444	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79445	Pseudopseudohypoparathyroidism	NOT	HP:0000818	ORPHA:79445	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79445	Pseudopseudohypoparathyroidism	NOT	HP:0002901	ORPHA:79445	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79445	Pseudopseudohypoparathyroidism	NOT	HP:0002905	ORPHA:79445	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79445	Pseudopseudohypoparathyroidism	NOT	HP:0003165	ORPHA:79445	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79506	Cholesterol-ester transfer protein deficiency	NOT	HP:0004416	ORPHA:79506	TAS		HP:0040285		P		orphadata	-	-
ORPHA	79506	Cholesterol-ester transfer protein deficiency	NOT	HP:0010874	ORPHA:79506	TAS		HP:0040285		P		orphadata	-	-
ORPHA	824	Primary myelofibrosis	NOT	HP:0030057	ORPHA:824	TAS		HP:0040285		P		orphadata	-	-
ORPHA	83601	Steroid-responsive encephalopathy associated with autoimmune thyroiditis	NOT	HP:0002181	ORPHA:83601	TAS		HP:0040285		P		orphadata	-	-
ORPHA	849	Glanzmann thrombasthenia	NOT	HP:0004866	ORPHA:849	TAS		HP:0040285		P		orphadata	-	-
ORPHA	849	Glanzmann thrombasthenia	NOT	HP:0008148	ORPHA:849	TAS		HP:0040285		P		orphadata	-	-
ORPHA	849	Glanzmann thrombasthenia	NOT	HP:0011870	ORPHA:849	TAS		HP:0040285		P		orphadata	-	-
ORPHA	849	Glanzmann thrombasthenia	NOT	HP:0011872	ORPHA:849	TAS		HP:0040285		P		orphadata	-	-
ORPHA	849	Glanzmann thrombasthenia	NOT	HP:0011894	ORPHA:849	TAS		HP:0040285		P		orphadata	-	-
ORPHA	849	Glanzmann thrombasthenia	NOT	HP:0031128	ORPHA:849	TAS		HP:0040285		P		orphadata	-	-
ORPHA	85128	Bothnia retinal dystrophy	NOT	HP:0007737	ORPHA:85128	TAS		HP:0040285		P		orphadata	-	-
ORPHA	85327	X-linked intellectual disability-acromegaly-hyperactivity syndrome	NOT	HP:0003564	ORPHA:85327	TAS		HP:0040285		P		orphadata	-	-
ORPHA	85443	AL amyloidosis	NOT	HP:0012664	ORPHA:85443	TAS		HP:0040285		P		orphadata	-	-
ORPHA	88	Idiopathic aplastic anemia	NOT	HP:0030057	ORPHA:88	TAS		HP:0040285		P		orphadata	-	-
ORPHA	89938	Infantile Bartter syndrome with sensorineural deafness	NOT	HP:0000822	ORPHA:89938	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90003	Inflammatory pseudotumor of the liver	NOT	HP:0006254	ORPHA:90003	TAS		HP:0040285		P		orphadata	-	-
ORPHA	901	Wells syndrome	NOT	HP:0002633	ORPHA:901	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90103	Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome	NOT	HP:0040078	ORPHA:90103	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90283	Lupus erythematosus tumidus	NOT	HP:0007483	ORPHA:90283	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90283	Lupus erythematosus tumidus	NOT	HP:0040189	ORPHA:90283	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90283	Lupus erythematosus tumidus	NOT	HP:0100699	ORPHA:90283	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90349	Autosomal recessive cutis laxa type 1	NOT	HP:0000252	ORPHA:90349	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90349	Autosomal recessive cutis laxa type 1	NOT	HP:0000260	ORPHA:90349	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90349	Autosomal recessive cutis laxa type 1	NOT	HP:0000270	ORPHA:90349	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90349	Autosomal recessive cutis laxa type 1	NOT	HP:0000494	ORPHA:90349	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90349	Autosomal recessive cutis laxa type 1	NOT	HP:0000518	ORPHA:90349	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90349	Autosomal recessive cutis laxa type 1	NOT	HP:0001332	ORPHA:90349	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90349	Autosomal recessive cutis laxa type 1	NOT	HP:0002011	ORPHA:90349	TAS		HP:0040285		P		orphadata	-	-
ORPHA	90349	Autosomal recessive cutis laxa type 1	NOT	HP:0003510	ORPHA:90349	TAS		HP:0040285		P		orphadata	-	-
ORPHA	91354	Pituitary deficiency due to empty sella turcica syndrome	NOT	HP:0002893	ORPHA:91354	TAS		HP:0040285		P		orphadata	-	-
ORPHA	91416	Isolated congenital alacrima	NOT	HP:0002571	ORPHA:91416	TAS		HP:0040285		P		orphadata	-	-
ORPHA	93109	Congenital megacalycosis	NOT	HP:0006000	ORPHA:93109	TAS		HP:0040285		P		orphadata	-	-
ORPHA	93126	Pauci-immune glomerulonephritis	NOT	HP:0002955	ORPHA:93126	TAS		HP:0040285		P		orphadata	-	-
ORPHA	93126	Pauci-immune glomerulonephritis	NOT	HP:0032616	ORPHA:93126	TAS		HP:0040285		P		orphadata	-	-
ORPHA	93308	Multiple epiphyseal dysplasia type 1	NOT	HP:0001156	ORPHA:93308	TAS		HP:0040285		P		orphadata	-	-
ORPHA	94089	Pseudohypoparathyroidism type 1B	NOT	HP:0003761	ORPHA:94089	TAS		HP:0040285		P		orphadata	-	-
ORPHA	94089	Pseudohypoparathyroidism type 1B	NOT	HP:0010766	ORPHA:94089	TAS		HP:0040285		P		orphadata	-	-
ORPHA	94089	Pseudohypoparathyroidism type 1B	NOT	HP:0030057	ORPHA:94089	TAS		HP:0040285		P		orphadata	-	-
ORPHA	94090	Pseudohypoparathyroidism type 2	NOT	HP:0003456	ORPHA:94090	TAS		HP:0040285		P		orphadata	-	-
ORPHA	94090	Pseudohypoparathyroidism type 2	NOT	HP:0003761	ORPHA:94090	TAS		HP:0040285		P		orphadata	-	-
ORPHA	94090	Pseudohypoparathyroidism type 2	NOT	HP:0010766	ORPHA:94090	TAS		HP:0040285		P		orphadata	-	-
ORPHA	94090	Pseudohypoparathyroidism type 2	NOT	HP:0030057	ORPHA:94090	TAS		HP:0040285		P		orphadata	-	-
ORPHA	94122	Cerebellar ataxia, Cayman type	NOT	HP:0000479	ORPHA:94122	TAS		HP:0040285		P		orphadata	-	-
ORPHA	94124	Spinocerebellar ataxia with axonal neuropathy type 1	NOT	HP:0001249	ORPHA:94124	TAS		HP:0040285		P		orphadata	-	-
ORPHA	95433	Autosomal recessive spinocerebellar ataxia-blindness-deafness syndrome	NOT	HP:0000657	ORPHA:95433	TAS		HP:0040285		P		orphadata	-	-
ORPHA	95459	Congenital tricuspid stenosis	NOT	HP:0001370	ORPHA:95459	TAS		HP:0040285		P		orphadata	-	-
ORPHA	95459	Congenital tricuspid stenosis	NOT	HP:0006689	ORPHA:95459	TAS		HP:0040285		P		orphadata	-	-
ORPHA	95459	Congenital tricuspid stenosis	NOT	HP:0100570	ORPHA:95459	TAS		HP:0040285		P		orphadata	-	-
ORPHA	95707	Idiopathic isolated micropenis	NOT	HP:0000047	ORPHA:95707	TAS		HP:0040285		P		orphadata	-	-
ORPHA	95707	Idiopathic isolated micropenis	NOT	HP:0000062	ORPHA:95707	TAS		HP:0040285		P		orphadata	-	-
ORPHA	97282	VIPoma	NOT	HP:0002573	ORPHA:97282	TAS		HP:0040285		P		orphadata	-	-
ORPHA	97355	Caribbean parkinsonism	NOT	HP:0100315	ORPHA:97355	TAS		HP:0040285		P		orphadata	-	-
ORPHA	98808	Autosomal dominant dopa-responsive dystonia	NOT	HP:0001249	ORPHA:98808	TAS		HP:0040285		P		orphadata	-	-
